algorithm_name,env_n,size,best_solution,H,states,time,success
csp_backtracking,9,15,"[13, 4, 9, 1, 14, 5, 10, 2, 0, 11, 7, 12, 3, 6, 8]",0,62,0.0011091232299804688,True
csp_backtracking,10,15,"[4, 7, 12, 2, 11, 8, 0, 5, 13, 9, 1, 6, 14, 3, 10]",0,440,0.0032837390899658203,True
csp_backtracking,11,15,"[10, 3, 6, 14, 2, 8, 13, 4, 7, 0, 11, 5, 12, 1, 9]",0,44,0.0002872943878173828,True
csp_backtracking,12,15,"[14, 6, 2, 13, 7, 12, 3, 8, 4, 11, 0, 10, 1, 5, 9]",0,1156,0.0067348480224609375,True
csp_backtracking,13,15,"[7, 5, 1, 6, 0, 3, 11, 13, 10, 2, 4, 8, 12, 14, 9]",0,386,0.003873109817504883,True
csp_backtracking,14,15,"[7, 14, 8, 11, 5, 0, 2, 4, 12, 9, 13, 1, 10, 6, 3]",0,66,0.0009329319000244141,True
csp_backtracking,15,15,"[4, 14, 8, 6, 9, 1, 13, 7, 10, 3, 11, 0, 5, 12, 2]",0,190,0.002222776412963867,True
csp_backtracking,16,15,"[10, 12, 1, 8, 13, 9, 2, 5, 14, 0, 11, 4, 7, 3, 6]",0,112,0.0006868839263916016,True
csp_backtracking,17,15,"[10, 14, 3, 8, 12, 7, 2, 13, 1, 9, 4, 6, 11, 0, 5]",0,222,0.0012578964233398438,True
csp_backtracking,18,15,"[0, 13, 10, 6, 2, 12, 7, 1, 3, 14, 9, 4, 8, 5, 11]",0,124,0.0021626949310302734,True
csp_backtracking,19,15,"[13, 9, 2, 0, 5, 12, 8, 11, 4, 14, 1, 10, 7, 3, 6]",0,24,0.0004367828369140625,True
csp_backtracking,20,15,"[9, 11, 14, 10, 0, 2, 5, 7, 12, 1, 13, 4, 6, 8, 3]",0,20,0.0002942085266113281,True
csp_backtracking,21,15,"[5, 11, 4, 14, 0, 9, 12, 1, 7, 2, 13, 8, 10, 3, 6]",0,32,0.0006635189056396484,True
csp_backtracking,22,15,"[4, 1, 10, 2, 13, 11, 9, 14, 6, 0, 3, 12, 7, 5, 8]",0,68,0.0010483264923095703,True
csp_backtracking,23,15,"[7, 4, 11, 5, 12, 10, 3, 13, 9, 1, 14, 0, 2, 6, 8]",0,74,0.0011854171752929688,True
csp_backtracking,24,15,"[4, 9, 3, 6, 14, 12, 8, 0, 13, 7, 10, 1, 11, 2, 5]",0,238,0.0037474632263183594,True
csp_backtracking,25,15,"[1, 6, 8, 2, 11, 14, 0, 10, 3, 5, 12, 9, 4, 13, 7]",0,20,0.0001964569091796875,True
csp_backtracking,26,15,"[4, 7, 12, 2, 13, 8, 1, 5, 10, 14, 11, 0, 3, 9, 6]",0,94,0.0005497932434082031,True
csp_backtracking,27,15,"[0, 2, 11, 13, 6, 9, 3, 12, 4, 8, 1, 14, 10, 5, 7]",0,60,0.00033283233642578125,True
csp_backtracking,28,15,"[4, 12, 9, 3, 5, 2, 8, 1, 13, 7, 0, 14, 11, 6, 10]",0,164,0.0009081363677978516,True
csp_backtracking,29,15,"[2, 4, 11, 3, 0, 9, 5, 12, 14, 1, 8, 6, 13, 10, 7]",0,790,0.006392955780029297,True
csp_backtracking,30,15,"[2, 4, 14, 10, 3, 5, 11, 13, 1, 6, 8, 12, 7, 9, 0]",0,326,0.003823995590209961,True
csp_backtracking,31,15,"[3, 10, 2, 4, 1, 7, 13, 11, 0, 14, 6, 9, 5, 12, 8]",0,124,0.0006663799285888672,True
csp_backtracking,32,15,"[10, 5, 3, 12, 9, 11, 6, 14, 0, 2, 7, 13, 8, 1, 4]",0,74,0.00044465065002441406,True
csp_backtracking,33,15,"[0, 9, 6, 2, 7, 14, 1, 13, 10, 5, 3, 12, 4, 11, 8]",0,140,0.0018301010131835938,True
csp_backtracking,34,15,"[1, 13, 0, 6, 3, 7, 11, 14, 12, 9, 5, 2, 4, 10, 8]",0,2160,0.016556739807128906,True
csp_backtracking,35,15,"[10, 6, 4, 2, 8, 11, 3, 14, 9, 5, 13, 0, 12, 7, 1]",0,18,0.0002396106719970703,True
csp_backtracking,36,15,"[9, 12, 6, 8, 10, 13, 1, 14, 2, 11, 7, 4, 0, 3, 5]",0,460,0.002742767333984375,True
csp_backtracking,37,15,"[7, 10, 14, 6, 1, 3, 11, 8, 12, 5, 9, 2, 0, 13, 4]",0,30,0.0005414485931396484,True
csp_backtracking,38,15,"[8, 2, 13, 10, 6, 4, 11, 5, 12, 9, 1, 14, 7, 3, 0]",0,36,0.0006740093231201172,True
csp_backtracking,39,15,"[13, 8, 2, 0, 10, 6, 11, 1, 4, 7, 12, 14, 3, 5, 9]",0,146,0.0021927356719970703,True
csp_backtracking,40,15,"[1, 13, 9, 5, 3, 8, 6, 2, 12, 14, 0, 7, 10, 4, 11]",0,702,0.004652261734008789,True
csp_backtracking,41,15,"[1, 10, 4, 11, 8, 3, 12, 2, 7, 14, 0, 5, 9, 13, 6]",0,54,0.00043702125549316406,True
csp_backtracking,42,15,"[8, 2, 9, 14, 6, 0, 10, 12, 1, 5, 13, 11, 3, 7, 4]",0,38,0.0005350112915039062,True
csp_backtracking,43,15,"[9, 4, 1, 11, 6, 3, 13, 8, 12, 14, 7, 2, 0, 5, 10]",0,152,0.0027332305908203125,True
csp_backtracking,44,15,"[4, 1, 7, 10, 14, 2, 8, 13, 11, 3, 6, 0, 5, 12, 9]",0,140,0.0021483898162841797,True
csp_backtracking,45,15,"[2, 14, 3, 9, 0, 5, 11, 4, 12, 7, 13, 10, 1, 6, 8]",0,126,0.0017976760864257812,True
csp_backtracking,46,15,"[7, 10, 0, 2, 14, 8, 6, 1, 13, 11, 5, 12, 4, 9, 3]",0,50,0.0010275840759277344,True
csp_backtracking,47,15,"[2, 9, 7, 10, 1, 14, 0, 13, 8, 5, 11, 6, 3, 12, 4]",0,94,0.0018262863159179688,True
csp_backtracking,48,15,"[6, 9, 7, 12, 0, 8, 1, 14, 10, 2, 4, 11, 13, 3, 5]",0,96,0.0017011165618896484,True
csp_backtracking,49,15,"[4, 12, 3, 0, 14, 10, 5, 1, 8, 11, 13, 6, 2, 9, 7]",0,178,0.002737283706665039,True
csp_forward_checking,0,4,"[1, 3, 0, 2]",0,7,0.0003719329833984375,True
csp_forward_checking,1,4,"[1, 3, 0, 2]",0,5,5.412101745605469e-05,True
csp_forward_checking,2,4,"[2, 0, 3, 1]",0,9,8.535385131835938e-05,True
csp_forward_checking,3,4,"[1, 3, 0, 2]",0,5,4.839897155761719e-05,True
csp_forward_checking,4,4,"[1, 3, 0, 2]",0,5,4.7206878662109375e-05,True
csp_forward_checking,5,4,"[2, 0, 3, 1]",0,5,4.76837158203125e-05,True
csp_forward_checking,6,4,"[1, 3, 0, 2]",0,7,7.43865966796875e-05,True
csp_forward_checking,7,4,"[2, 0, 3, 1]",0,5,3.814697265625e-05,True
csp_forward_checking,8,4,"[1, 3, 0, 2]",0,5,4.267692565917969e-05,True
csp_forward_checking,9,4,"[2, 0, 3, 1]",0,7,5.269050598144531e-05,True
csp_forward_checking,10,4,"[1, 3, 0, 2]",0,7,5.340576171875e-05,True
csp_forward_checking,11,4,"[2, 0, 3, 1]",0,7,5.435943603515625e-05,True
csp_forward_checking,12,4,"[1, 3, 0, 2]",0,7,6.604194641113281e-05,True
csp_forward_checking,13,4,"[2, 0, 3, 1]",0,5,4.220008850097656e-05,True
csp_forward_checking,14,4,"[2, 0, 3, 1]",0,7,5.555152893066406e-05,True
csp_forward_checking,15,4,"[1, 3, 0, 2]",0,5,4.291534423828125e-05,True
csp_forward_checking,16,4,"[2, 0, 3, 1]",0,5,4.1961669921875e-05,True
csp_forward_checking,17,4,"[1, 3, 0, 2]",0,7,5.53131103515625e-05,True
csp_forward_checking,18,4,"[1, 3, 0, 2]",0,5,3.981590270996094e-05,True
csp_forward_checking,19,4,"[2, 0, 3, 1]",0,7,5.4836273193359375e-05,True
csp_forward_checking,20,4,"[1, 3, 0, 2]",0,5,4.3392181396484375e-05,True
csp_forward_checking,21,4,"[1, 3, 0, 2]",0,5,4.220008850097656e-05,True
csp_forward_checking,22,4,"[1, 3, 0, 2]",0,5,4.935264587402344e-05,True
csp_forward_checking,23,4,"[2, 0, 3, 1]",0,5,4.7206878662109375e-05,True
csp_forward_checking,24,4,"[2, 0, 3, 1]",0,7,6.67572021484375e-05,True
csp_forward_checking,25,4,"[2, 0, 3, 1]",0,9,7.152557373046875e-05,True
csp_forward_checking,26,4,"[1, 3, 0, 2]",0,5,4.0531158447265625e-05,True
csp_forward_checking,27,4,"[2, 0, 3, 1]",0,7,4.982948303222656e-05,True
csp_forward_checking,28,4,"[2, 0, 3, 1]",0,7,6.246566772460938e-05,True
csp_forward_checking,29,4,"[1, 3, 0, 2]",0,7,5.91278076171875e-05,True
csp_forward_checking,30,4,"[2, 0, 3, 1]",0,5,4.7206878662109375e-05,True
csp_forward_checking,31,4,"[1, 3, 0, 2]",0,7,5.9604644775390625e-05,True
csp_forward_checking,32,4,"[2, 0, 3, 1]",0,9,7.319450378417969e-05,True
csp_forward_checking,33,4,"[1, 3, 0, 2]",0,5,4.8160552978515625e-05,True
csp_forward_checking,34,4,"[2, 0, 3, 1]",0,5,4.673004150390625e-05,True
csp_forward_checking,35,4,"[2, 0, 3, 1]",0,5,4.7206878662109375e-05,True
csp_forward_checking,36,4,"[2, 0, 3, 1]",0,5,4.649162292480469e-05,True
csp_forward_checking,37,4,"[2, 0, 3, 1]",0,7,5.125999450683594e-05,True
csp_forward_checking,38,4,"[1, 3, 0, 2]",0,7,5.14984130859375e-05,True
csp_forward_checking,39,4,"[1, 3, 0, 2]",0,5,4.172325134277344e-05,True
csp_forward_checking,40,4,"[2, 0, 3, 1]",0,7,5.793571472167969e-05,True
csp_forward_checking,41,4,"[1, 3, 0, 2]",0,7,5.316734313964844e-05,True
csp_forward_checking,42,4,"[1, 3, 0, 2]",0,9,7.390975952148438e-05,True
csp_forward_checking,43,4,"[1, 3, 0, 2]",0,7,5.888938903808594e-05,True
csp_forward_checking,44,4,"[2, 0, 3, 1]",0,7,5.1975250244140625e-05,True
csp_forward_checking,45,4,"[2, 0, 3, 1]",0,5,4.172325134277344e-05,True
csp_forward_checking,46,4,"[1, 3, 0, 2]",0,7,6.318092346191406e-05,True
csp_forward_checking,47,4,"[2, 0, 3, 1]",0,5,5.412101745605469e-05,True
csp_forward_checking,48,4,"[2, 0, 3, 1]",0,5,4.9114227294921875e-05,True
csp_forward_checking,49,4,"[1, 3, 0, 2]",0,7,6.341934204101562e-05,True
csp_forward_checking,0,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,10,0.0002048015594482422,True
csp_forward_checking,1,8,"[2, 6, 1, 7, 4, 0, 3, 5]",0,21,0.00032711029052734375,True
csp_forward_checking,2,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,28,0.0003802776336669922,True
csp_forward_checking,3,8,"[3, 0, 4, 7, 5, 2, 6, 1]",0,23,0.00030994415283203125,True
csp_forward_checking,4,8,"[3, 0, 4, 7, 1, 6, 2, 5]",0,27,0.0002541542053222656,True
csp_forward_checking,5,8,"[4, 2, 0, 5, 7, 1, 3, 6]",0,11,0.0001621246337890625,True
csp_forward_checking,6,8,"[1, 5, 0, 6, 3, 7, 2, 4]",0,16,0.0001971721649169922,True
csp_forward_checking,7,8,"[5, 0, 4, 1, 7, 2, 6, 3]",0,9,0.000156402587890625,True
csp_forward_checking,8,8,"[3, 1, 7, 4, 6, 0, 2, 5]",0,12,0.0001628398895263672,True
csp_forward_checking,9,8,"[7, 2, 0, 5, 1, 4, 6, 3]",0,54,0.0006649494171142578,True
csp_forward_checking,10,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,15,0.00023889541625976562,True
csp_forward_checking,11,8,"[7, 1, 4, 2, 0, 6, 3, 5]",0,49,0.0006062984466552734,True
csp_forward_checking,12,8,"[7, 3, 0, 2, 5, 1, 6, 4]",0,36,0.0004734992980957031,True
csp_forward_checking,13,8,"[4, 2, 0, 6, 1, 7, 5, 3]",0,10,7.081031799316406e-05,True
csp_forward_checking,14,8,"[1, 5, 7, 2, 0, 3, 6, 4]",0,16,8.440017700195312e-05,True
csp_forward_checking,15,8,"[3, 6, 2, 7, 1, 4, 0, 5]",0,10,6.341934204101562e-05,True
csp_forward_checking,16,8,"[5, 7, 1, 3, 0, 6, 4, 2]",0,21,0.00010609626770019531,True
csp_forward_checking,17,8,"[6, 0, 2, 7, 5, 3, 1, 4]",0,9,0.000164031982421875,True
csp_forward_checking,18,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,23,0.0003218650817871094,True
csp_forward_checking,19,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,35,0.0004608631134033203,True
csp_forward_checking,20,8,"[2, 6, 1, 7, 5, 3, 0, 4]",0,9,0.00014901161193847656,True
csp_forward_checking,21,8,"[2, 4, 1, 7, 5, 3, 6, 0]",0,11,0.00015854835510253906,True
csp_forward_checking,22,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,19,0.0002617835998535156,True
csp_forward_checking,23,8,"[4, 2, 0, 5, 7, 1, 3, 6]",0,12,0.000102996826171875,True
csp_forward_checking,24,8,"[6, 1, 3, 0, 7, 4, 2, 5]",0,15,0.000213623046875,True
csp_forward_checking,25,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,20,0.00023317337036132812,True
csp_forward_checking,26,8,"[3, 5, 7, 2, 0, 6, 4, 1]",0,11,0.00016021728515625,True
csp_forward_checking,27,8,"[7, 2, 0, 5, 1, 4, 6, 3]",0,35,0.00039267539978027344,True
csp_forward_checking,28,8,"[1, 6, 4, 7, 0, 3, 5, 2]",0,22,0.0002779960632324219,True
csp_forward_checking,29,8,"[1, 6, 2, 5, 7, 4, 0, 3]",0,9,0.0001652240753173828,True
csp_forward_checking,30,8,"[4, 6, 1, 5, 2, 0, 3, 7]",0,9,0.00016427040100097656,True
csp_forward_checking,31,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,15,0.0001926422119140625,True
csp_forward_checking,32,8,"[1, 4, 6, 3, 0, 7, 5, 2]",0,15,0.00024437904357910156,True
csp_forward_checking,33,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,13,0.00023031234741210938,True
csp_forward_checking,34,8,"[5, 2, 0, 6, 4, 7, 1, 3]",0,9,0.0001728534698486328,True
csp_forward_checking,35,8,"[5, 0, 4, 1, 7, 2, 6, 3]",0,9,0.00017070770263671875,True
csp_forward_checking,36,8,"[5, 3, 6, 0, 7, 1, 4, 2]",0,9,0.00016260147094726562,True
csp_forward_checking,37,8,"[1, 5, 0, 6, 3, 7, 2, 4]",0,16,0.0002472400665283203,True
csp_forward_checking,38,8,"[6, 0, 2, 7, 5, 3, 1, 4]",0,24,0.00032806396484375,True
csp_forward_checking,39,8,"[3, 5, 0, 4, 1, 7, 2, 6]",0,9,0.00016236305236816406,True
csp_forward_checking,40,8,"[7, 2, 0, 5, 1, 4, 6, 3]",0,31,0.0004127025604248047,True
csp_forward_checking,41,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,9,0.00016260147094726562,True
csp_forward_checking,42,8,"[1, 4, 6, 0, 2, 7, 5, 3]",0,14,0.00017523765563964844,True
csp_forward_checking,43,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,35,0.00042748451232910156,True
csp_forward_checking,44,8,"[6, 0, 2, 7, 5, 3, 1, 4]",0,19,0.0002703666687011719,True
csp_forward_checking,45,8,"[4, 1, 7, 0, 3, 6, 2, 5]",0,12,0.00020503997802734375,True
csp_forward_checking,46,8,"[1, 7, 5, 0, 2, 4, 6, 3]",0,11,0.000148773193359375,True
csp_forward_checking,47,8,"[5, 3, 0, 4, 7, 1, 6, 2]",0,9,0.00013971328735351562,True
csp_forward_checking,48,8,"[5, 2, 0, 7, 4, 1, 3, 6]",0,9,0.00012421607971191406,True
csp_forward_checking,49,8,"[1, 4, 6, 3, 0, 7, 5, 2]",0,10,0.00014281272888183594,True
csp_forward_checking,0,10,"[6, 9, 5, 2, 0, 7, 3, 1, 8, 4]",0,59,0.0008549690246582031,True
csp_forward_checking,1,10,"[2, 7, 3, 6, 8, 1, 4, 0, 5, 9]",0,37,0.0006070137023925781,True
csp_forward_checking,2,10,"[0, 9, 6, 4, 7, 1, 8, 2, 5, 3]",0,70,0.0010535717010498047,True
csp_forward_checking,3,10,"[3, 8, 2, 7, 9, 0, 5, 1, 4, 6]",0,38,0.0005946159362792969,True
csp_forward_checking,4,10,"[3, 6, 4, 9, 1, 5, 7, 2, 0, 8]",0,24,0.00037097930908203125,True
csp_forward_checking,5,10,"[9, 2, 6, 1, 3, 7, 0, 4, 8, 5]",0,25,0.0004088878631591797,True
csp_forward_checking,6,10,"[9, 5, 2, 0, 3, 6, 8, 1, 4, 7]",0,46,0.0007433891296386719,True
csp_forward_checking,7,10,"[5, 0, 9, 4, 6, 8, 2, 7, 1, 3]",0,42,0.0006887912750244141,True
csp_forward_checking,8,10,"[3, 6, 0, 5, 1, 9, 7, 2, 4, 8]",0,33,0.00021576881408691406,True
csp_forward_checking,9,10,"[7, 5, 2, 8, 1, 3, 9, 6, 4, 0]",0,16,0.00012063980102539062,True
csp_forward_checking,10,10,"[9, 2, 5, 8, 1, 7, 0, 3, 6, 4]",0,37,0.00022721290588378906,True
csp_forward_checking,11,10,"[7, 1, 4, 0, 8, 3, 9, 6, 2, 5]",0,85,0.001035928726196289,True
csp_forward_checking,12,10,"[7, 9, 4, 1, 5, 0, 2, 6, 8, 3]",0,103,0.0014636516571044922,True
csp_forward_checking,13,10,"[4, 1, 3, 8, 2, 7, 9, 6, 0, 5]",0,16,0.0003113746643066406,True
csp_forward_checking,14,10,"[1, 4, 8, 0, 9, 3, 6, 2, 7, 5]",0,31,0.0004780292510986328,True
csp_forward_checking,15,10,"[3, 1, 9, 5, 8, 4, 7, 0, 2, 6]",0,52,0.0004067420959472656,True
csp_forward_checking,16,10,"[5, 3, 0, 4, 7, 9, 2, 6, 8, 1]",0,17,0.00025272369384765625,True
csp_forward_checking,17,10,"[8, 6, 2, 7, 1, 4, 0, 9, 3, 5]",0,48,0.000732421875,True
csp_forward_checking,18,10,"[2, 7, 3, 6, 8, 1, 4, 0, 5, 9]",0,37,0.0006222724914550781,True
csp_forward_checking,19,10,"[0, 9, 4, 6, 8, 2, 7, 1, 3, 5]",0,80,0.0011057853698730469,True
csp_forward_checking,20,10,"[2, 9, 5, 1, 8, 4, 0, 7, 3, 6]",0,36,0.000560760498046875,True
csp_forward_checking,21,10,"[2, 0, 5, 8, 4, 9, 7, 3, 1, 6]",0,200,0.002630472183227539,True
csp_forward_checking,22,10,"[2, 4, 9, 7, 3, 1, 6, 8, 5, 0]",0,28,0.00018787384033203125,True
csp_forward_checking,23,10,"[4, 7, 0, 2, 5, 8, 6, 9, 3, 1]",0,17,0.0003581047058105469,True
csp_forward_checking,24,10,"[6, 0, 7, 4, 1, 8, 2, 5, 3, 9]",0,38,0.00021314620971679688,True
csp_forward_checking,25,10,"[6, 9, 5, 2, 0, 7, 3, 1, 8, 4]",0,17,0.00011110305786132812,True
csp_forward_checking,26,10,"[3, 6, 9, 2, 4, 7, 0, 8, 5, 1]",0,32,0.0005376338958740234,True
csp_forward_checking,27,10,"[7, 5, 0, 2, 6, 8, 3, 1, 4, 9]",0,28,0.0001671314239501953,True
csp_forward_checking,28,10,"[1, 6, 9, 3, 0, 7, 4, 2, 5, 8]",0,24,0.0004260540008544922,True
csp_forward_checking,29,10,"[8, 6, 1, 3, 5, 0, 9, 4, 2, 7]",0,46,0.00025200843811035156,True
csp_forward_checking,30,10,"[8, 2, 5, 1, 9, 4, 0, 7, 3, 6]",0,20,0.0003523826599121094,True
csp_forward_checking,31,10,"[0, 2, 8, 6, 9, 3, 1, 4, 7, 5]",0,35,0.0005364418029785156,True
csp_forward_checking,32,10,"[1, 5, 8, 0, 7, 4, 2, 9, 6, 3]",0,14,0.0002357959747314453,True
csp_forward_checking,33,10,"[9, 7, 4, 1, 3, 0, 6, 8, 2, 5]",0,135,0.0018758773803710938,True
csp_forward_checking,34,10,"[8, 4, 2, 7, 9, 1, 5, 0, 6, 3]",0,18,0.0002288818359375,True
csp_forward_checking,35,10,"[8, 4, 1, 9, 2, 5, 7, 0, 3, 6]",0,24,0.0003986358642578125,True
csp_forward_checking,36,10,"[5, 9, 6, 1, 3, 8, 0, 7, 4, 2]",0,52,0.0007877349853515625,True
csp_forward_checking,37,10,"[9, 6, 0, 3, 1, 7, 5, 8, 2, 4]",0,20,0.0003502368927001953,True
csp_forward_checking,38,10,"[6, 4, 9, 0, 5, 3, 1, 7, 2, 8]",0,11,0.000152587890625,True
csp_forward_checking,39,10,"[3, 5, 8, 4, 9, 0, 6, 1, 7, 2]",0,11,0.00023102760314941406,True
csp_forward_checking,40,10,"[7, 0, 4, 8, 1, 5, 9, 2, 6, 3]",0,43,0.0006430149078369141,True
csp_forward_checking,41,10,"[6, 9, 3, 0, 4, 8, 1, 5, 7, 2]",0,89,0.0012352466583251953,True
csp_forward_checking,42,10,"[1, 9, 7, 2, 4, 8, 0, 5, 3, 6]",0,49,0.0005292892456054688,True
csp_forward_checking,43,10,"[0, 8, 6, 2, 7, 1, 4, 9, 5, 3]",0,55,0.0008976459503173828,True
csp_forward_checking,44,10,"[6, 9, 5, 2, 0, 7, 3, 1, 8, 4]",0,35,0.0003840923309326172,True
csp_forward_checking,45,10,"[4, 0, 3, 8, 6, 1, 9, 2, 5, 7]",0,45,0.0005459785461425781,True
csp_forward_checking,46,10,"[1, 5, 7, 2, 6, 3, 9, 0, 8, 4]",0,11,0.0002295970916748047,True
csp_forward_checking,47,10,"[5, 9, 6, 1, 3, 8, 0, 7, 4, 2]",0,22,0.00040411949157714844,True
csp_forward_checking,48,10,"[8, 2, 0, 6, 9, 5, 1, 4, 7, 3]",0,15,0.00031495094299316406,True
csp_forward_checking,49,10,"[1, 7, 5, 8, 2, 0, 3, 6, 4, 9]",0,55,0.0008404254913330078,True
csp_forward_checking,0,12,"[6, 4, 9, 11, 3, 5, 2, 8, 10, 0, 7, 1]",0,39,0.0007157325744628906,True
csp_forward_checking,1,12,"[2, 0, 10, 7, 5, 8, 11, 1, 3, 9, 6, 4]",0,28,0.0004856586456298828,True
csp_forward_checking,2,12,"[0, 9, 11, 6, 10, 3, 1, 8, 4, 2, 7, 5]",0,325,0.0041882991790771484,True
csp_forward_checking,3,12,"[3, 8, 10, 7, 2, 0, 11, 1, 5, 9, 6, 4]",0,24,0.0003514289855957031,True
csp_forward_checking,4,12,"[3, 8, 4, 2, 9, 5, 1, 11, 6, 10, 7, 0]",0,16,0.0004215240478515625,True
csp_forward_checking,5,12,"[9, 7, 2, 4, 6, 10, 0, 5, 11, 8, 1, 3]",0,14,0.0002872943878173828,True
csp_forward_checking,6,12,"[9, 0, 6, 3, 1, 11, 7, 10, 2, 5, 8, 4]",0,21,0.0004973411560058594,True
csp_forward_checking,7,12,"[5, 0, 10, 1, 7, 9, 3, 8, 2, 4, 6, 11]",0,45,0.0008549690246582031,True
csp_forward_checking,8,12,"[3, 10, 0, 9, 5, 2, 8, 1, 7, 4, 6, 11]",0,34,0.0006966590881347656,True
csp_forward_checking,9,12,"[7, 5, 0, 11, 1, 4, 9, 3, 8, 10, 2, 6]",0,65,0.0010614395141601562,True
csp_forward_checking,10,12,"[9, 7, 4, 0, 11, 8, 1, 3, 6, 2, 10, 5]",0,13,0.00038051605224609375,True
csp_forward_checking,11,12,"[7, 2, 0, 3, 8, 10, 5, 9, 11, 1, 4, 6]",0,13,0.0003001689910888672,True
csp_forward_checking,12,12,"[7, 0, 8, 1, 4, 10, 3, 9, 11, 5, 2, 6]",0,28,0.0005123615264892578,True
csp_forward_checking,13,12,"[4, 0, 5, 9, 2, 10, 7, 3, 8, 11, 1, 6]",0,16,0.0004067420959472656,True
csp_forward_checking,14,12,"[1, 7, 2, 6, 8, 10, 4, 0, 5, 11, 9, 3]",0,14,0.0003886222839355469,True
csp_forward_checking,15,12,"[3, 1, 4, 7, 10, 0, 11, 8, 5, 2, 6, 9]",0,57,0.0011076927185058594,True
csp_forward_checking,16,12,"[5, 10, 0, 6, 8, 11, 1, 3, 7, 9, 4, 2]",0,16,0.00019097328186035156,True
csp_forward_checking,17,12,"[8, 6, 3, 7, 11, 4, 0, 9, 5, 2, 10, 1]",0,16,0.0003829002380371094,True
csp_forward_checking,18,12,"[2, 4, 11, 9, 5, 10, 0, 7, 3, 1, 6, 8]",0,178,0.0027179718017578125,True
csp_forward_checking,19,12,"[10, 1, 3, 9, 7, 4, 2, 0, 5, 11, 8, 6]",0,40,0.0006146430969238281,True
csp_forward_checking,20,12,"[11, 1, 5, 9, 0, 3, 8, 6, 2, 10, 7, 4]",0,28,0.0005781650543212891,True
csp_forward_checking,21,12,"[2, 0, 5, 7, 9, 11, 3, 1, 4, 10, 8, 6]",0,34,0.0006911754608154297,True
csp_forward_checking,22,12,"[2, 5, 3, 10, 4, 11, 9, 0, 6, 8, 1, 7]",0,14,0.0003521442413330078,True
csp_forward_checking,23,12,"[4, 7, 0, 2, 9, 5, 8, 10, 3, 6, 11, 1]",0,15,0.0003879070281982422,True
csp_forward_checking,24,12,"[11, 0, 7, 5, 1, 8, 10, 3, 6, 9, 2, 4]",0,22,0.0004885196685791016,True
csp_forward_checking,25,12,"[6, 9, 11, 1, 7, 4, 2, 0, 8, 10, 5, 3]",0,31,0.0006034374237060547,True
csp_forward_checking,26,12,"[11, 6, 0, 3, 8, 4, 9, 1, 10, 5, 7, 2]",0,95,0.0007040500640869141,True
csp_forward_checking,27,12,"[10, 2, 11, 6, 3, 1, 8, 5, 0, 9, 7, 4]",0,220,0.002517223358154297,True
csp_forward_checking,28,12,"[1, 6, 11, 9, 4, 0, 3, 10, 7, 2, 8, 5]",0,72,0.0013682842254638672,True
csp_forward_checking,29,12,"[8, 10, 2, 7, 11, 1, 3, 0, 6, 4, 9, 5]",0,24,0.0001976490020751953,True
csp_forward_checking,30,12,"[8, 0, 3, 10, 2, 9, 6, 4, 11, 1, 5, 7]",0,37,0.0006918907165527344,True
csp_forward_checking,31,12,"[0, 2, 6, 10, 1, 11, 9, 5, 3, 8, 4, 7]",0,98,0.0005548000335693359,True
csp_forward_checking,32,12,"[1, 8, 5, 3, 0, 9, 11, 6, 10, 7, 2, 4]",0,24,0.0001876354217529297,True
csp_forward_checking,33,12,"[9, 7, 5, 10, 2, 0, 11, 3, 8, 6, 4, 1]",0,15,0.00014591217041015625,True
csp_forward_checking,34,12,"[8, 1, 5, 7, 10, 4, 0, 9, 3, 6, 11, 2]",0,32,0.00023221969604492188,True
csp_forward_checking,35,12,"[8, 11, 7, 1, 6, 2, 0, 10, 3, 5, 9, 4]",0,23,0.00018143653869628906,True
csp_forward_checking,36,12,"[5, 8, 2, 0, 7, 3, 10, 6, 9, 11, 4, 1]",0,57,0.0003674030303955078,True
csp_forward_checking,37,12,"[10, 6, 9, 3, 0, 4, 8, 1, 11, 7, 5, 2]",0,87,0.0006749629974365234,True
csp_forward_checking,38,12,"[10, 5, 2, 4, 7, 0, 11, 9, 1, 6, 8, 3]",0,21,0.00032138824462890625,True
csp_forward_checking,39,12,"[3, 11, 6, 8, 2, 4, 1, 9, 5, 10, 0, 7]",0,23,0.0004787445068359375,True
csp_forward_checking,40,12,"[7, 0, 4, 8, 1, 11, 9, 5, 2, 10, 3, 6]",0,16,0.00029659271240234375,True
csp_forward_checking,41,12,"[6, 10, 0, 2, 4, 9, 7, 3, 1, 11, 5, 8]",0,13,0.0003802776336669922,True
csp_forward_checking,42,12,"[10, 0, 2, 5, 9, 1, 3, 8, 11, 7, 4, 6]",0,25,0.00052642822265625,True
